photo-count,list-view-price,list-view-date,left,celly,celly 2,celly 3,celly 4,list-view-header,list-view-location,img-wrp href,he-lazy-image src,he-lazy-image src 2,city,district,neighborhood,room,living_room,area,age,floor,price
20,22000,05-04-2024,Kiralık Daire,3 +                        1,130 m²,30                       Yaşında,2. Kat,Bostanlı Çarşıda Merkezi Konumda 3+1 Kiralık Daire,"Karşıyaka, Bostanlı Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ra-grup-8447/ridvan-akgun-8447,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/8/2/6/4/2/4/ee5f6e89-3ff8-4606-9f46-8d956d6ecbdb.jpg,https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/4/4/8/0/0/cfc581aa-be0e-429b-acb8-97846a019fec.jpg,izmir,karsiyaka,bostanli,3,1,130,30,2,22000
14,18000,06-04-2024,Kiralık Daire,3 +                        1,108 m²,5                       Yaşında,5. Kat,İlçe Merkezi Camikebir Mahallesinde Üst Kat(3+1),"Seferihisar, Camikebir Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/binax-seferihisar-74061,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/3/7/9/3/2/4/60a14717-ee2c-47fd-93d0-d05b13465726.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/6/0/4/7/0/6dc08e33-0b41-452d-b69e-b31310b5e5a9.jpg,izmir,seferihisar,camikebir,3,1,108,5,5,18000
13,12000,15-04-2024,Kiralık Daire,1 +                        1,60 m²,25                       Yaşında,1. Kat,1+1 İçi Sıfır Doğalgazlı Kiralık Daire,"Balçova, Çetin Emeç Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/5/6/4/1/2/4/1706890476-550803-42146536.jpeg,,izmir,balcova,cetin_emec,1,1,60,25,1,12000
14,22000,29-03-2024,Kiralık Daire,2 +                        1,105 m²,3                       Yaşında,2. Kat,Seferihisar'da Kiralık 2+1 Eşyalı Daire.,"Seferihisar, Çolak İbrahim Bey Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/2/3/3/4/2/4/a5d4028e-1de1-4046-a763-de4e71989fd6.jpeg,,izmir,seferihisar,colak_ibrahim_bey,2,1,105,3,2,22000
19,22000,12-04-2024,Kiralık Daire,2 +                        1,85 m²,4                       Yaşında,2. Kat,Irmak Mah. Havuzlu Sitede 2+1 Kiralık Daire,"Gaziemir, Irmak Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/turyap-gaziemir-temsilciligi-90115,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/6/6/4/3/2/4/2f14a6c9-db7b-4689-ac91-aa5914fee9a9.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/1/0/9/0/8053d30c-6918-4c8f-a821-1b141378aad0.jpg,izmir,gaziemir,irmak,2,1,85,4,2,22000
20,10000,02-04-2024,Kiralık Daire,1 +                        1,50 m²,7                       Yaşında,3. Kat,Seyrek Mia Life  1+1 Eşyalı Kiralık Daire​​​​,"Menemen, İnönü Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/3/6/4/4/2/4/53cd92ef-8eb8-419c-ae7b-162f92f09b41.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg,izmir,menemen,inonu,1,1,50,7,3,10000
22,14000,04-04-2024,Kiralık Daire,2 +                        1,130 m²,20                       Yaşında,2. Kat,Baltaş Gayrimenkul Bornova Atatürk Mah Kiralık Daire,"Bornova, Atatürk Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/6/4/2/4/2/4/7e995474-62be-4243-a712-bd4bcf05cc88.jpg,,izmir,bornova,ataturk,2,1,130,20,2,14000
17,21500,27-03-2024,Kiralık Daire,1 +                        1,50 m²,5                       Yaşında,2. Kat,Ekonomi Üniversitesine Yakın Yeni Bina Full Eşyalı 1+1 Kiralık,"Balçova, Fevzi Çakmak Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/aleyna-gayrimenkul-64870,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/1/3/2/4/2/4/70ada153-f014-44eb-860a-c24c6ddcd847.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/7/8/4/6/0/7630c2a6-052b-44e0-8bb1-4a8a272addf9.jpg,izmir,balcova,fevzi_cakmak,1,1,50,5,2,21500
35,12000,18-03-2024,Kiralık Daire,2 +                        1,95 m²,15                       Yaşında,1. Kat,Çigli Balatçıkda Dogalgazlı Kılimalı Y Giriş 2+1 Daire Çigli Serkan Emlak Güvencesiyle,"Çiğli, Balatçık Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/3/2/7/3/2/4/22bdceb6-3131-46a5-8af1-4303c665d707.jpg,,izmir,cigli,balatcik,2,1,95,15,1,12000
26,16000,27-03-2024,Kiralık Daire,3 +                        1,135 m²,27                       Yaşında,2. Kat,Hasan Tahsin Caddesi Üzeri Arakat Eşyalı Kiralık,"Karabağlar, Arap Hasan Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/6/5/1/3/2/4/1709740011-180457-42315652.jpeg,,izmir,karabaglar,arap_hasan,3,1,135,27,2,16000
27,26000,09-04-2024,Kiralık Daire,2 +                        1,70 m²,8                       Yaşında,0. Kat,Çtn'den Urla Gülbahçe'de 01 Temmuzdan İtibaren Kiralık 2+1 Daire,"Urla, Gülbahçe Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ctn-gayrimenkul-115022,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/6/5/7/3/2/4/a41edb71-0400-44e2-93ac-607f258c1714.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/2/0/5/1/1/b634fa2f-8ed3-4e90-86ab-231c0a58f807.jpg,izmir,urla,gulbahce,2,1,70,8,0,26000
19,20000,01-04-2024,Kiralık Daire,2 +                        1,105 m²,10                       Yaşında,4. Kat,Balçova Çetin Emeç Mahallesi 2+1 Kiralık 10 Yaşında Kiralık Daire,"Balçova, Çetin Emeç Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/startkey-best-gayrimenkul-114107,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/5/3/3/4/2/4/1711739957-946662-42433554.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/1/4/1/1/c82db52a-a106-4ad6-ba7e-6ee16aac71bc.jpg,izmir,balcova,cetin_emec,2,1,105,10,4,20000
11,22500,09-04-2024,Kiralık Daire,1 +                        1,85 m²,4                       Yaşında,5. Kat,Karşıyaka Şemikler De Eşyalı Kiralık Daire,"Karşıyaka, Şemikler Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/vale-gayrimenkul-45472,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/1/1/6/2/2/4/0fb8cc70-359c-4ded-be15-dc81dc7a0e31.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/4/5/4/0/fd59727b-7dc6-482f-8925-ac640f8ebf7f.jpg,izmir,karsiyaka,semikler,1,1,85,4,5,22500
12,8000,06-04-2024,Kiralık Daire,1 +                        1,47 m²,0 Yaşında,0. Kat,Seyrek Merkezde Kiralık 1+1 Daire,"Menemen, Gazi Mustafa Kemal Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/nexus-world-gayrimenkul-yatirim-danismanligi-142520/burcin-atilgan-4030648,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/4/6/6/4/2/4/169550af-1ffe-48c0-bdda-c971713da7c3.jpeg,https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/8/4/6/0/3/0/4/ccf24b8f-02e2-4b81-b46f-52d1e2aac842.jpg,izmir,menemen,gazi_mustafa_kemal,1,1,47,0,0,8000
12,10000,05-04-2024,Kiralık Daire,1 +                        1,55 m²,4                       Yaşında,2. Kat,Safir'den Kuruçeşme Mh. Eşyalı Ve Geniş 1+1 Kiralık Daire,"Buca, Kuruçeşme Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-ve-yatirim-danismanligi-109159,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/7/6/9/3/2/4/b74cef30-6c9b-4284-88fc-5281d5ae4b29.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/1/9/0/1/7c84690d-8342-4679-a6d5-900f4d139a48.jpg,izmir,buca,kurucesme,1,1,55,4,2,10000
6,22500,04-04-2024,Kiralık Daire,1 +                        1,43 m²,0 Yaşında,1. Kat,Park Yaşam Bornova'da 1+1 Full Eşyalı Kiralık Daire,"Bornova, Kazımdirik Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/fctu-21915,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/6/3/3/4/2/4/b5298a03-28b1-422a-a941-3cb977f901de.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/9/1/2/0/975f10a4-a45a-403a-a078-04bc3a2f88c3.jpg,izmir,bornova,kazimdirik,1,1,43,0,1,22500
23,10500,01-04-2024,Kiralık Daire,1 +                        1,55 m²,4                       Yaşında,1. Kat,Menemen Seyrek Studio City Eşyalı Kiralık 1+1 Daire,"Menemen, İnönü Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nokta-141719/raziye-meric-3990079,https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/9/7/0/0/9/9/3/af9e905f-5644-4196-9ec1-ceb2fd802f22.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/7/1/4/1/4e138365-5a80-447a-b590-5e99a07bfd51.jpg,izmir,menemen,inonu,1,1,55,4,1,10500
31,7500,03-04-2024,Kiralık Daire,2 +                        1,85 m²,21                       Yaşında,3. Kat,Bayraklı Şehir Hastanesi 2+1 85 M2 Arakat 2 .  Kat,"Bayraklı, Muhittin Erener Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/7/4/9/2/2/4/1709792883978-42294741.jpg,,izmir,bayrakli,muhittin_erener,2,1,85,21,3,7500
8,22000,29-03-2024,Kiralık Villa,2 +                        1,100 m²,0 Yaşında,0. Kat,İskele Merkezde Devamlı Kiralık 2+1 Sıfır Havuzlu Dublex Villa,"Karaburun, Mordoğan Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/terzioglu-133694,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/2/3/3/4/2/4/e2228a88-e4bd-4669-a98e-e87f6da47dc9.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/9/6/3/3/1/8f607dd5-d734-4ee1-8f79-ea1815f9df27.jpg,izmir,karaburun,mordogan,2,1,100,0,0,22000
8,8000,02-04-2024,Kiralık Daire,1 +                        1,70 m²,20                       Yaşında,3. Kat,Doğanbey’den Bornova Çamdibi Gaziosmanpaşa’da 1+1 Daire,"Bornova, Gazi Osman Paşa Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/3/9/3/3/2/4/1710166855-336674-42339361.jpeg,,izmir,bornova,gazi_osman_pasa,1,1,70,20,3,8000
12,39000,07-03-2024,Kiralık Daire,2 +                        1,95 m²,0 Yaşında,6. Kat,"Ataşehir De Havuzlu , Güvenlikli Lüks Sitede 2+1 Kapalı Mutfak 85 M2 Kiralık Daire","Çiğli, Ataşehir Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/2/6/1/3/2/4/adbe1b5c-2953-4339-afb4-82dbc4a03b68.jpg,,izmir,cigli,atasehir,2,1,95,0,6,39000
17,19000,26-03-2024,Kiralık Daire,1 +                        1,85 m²,28                       Yaşında,0. Kat,Kolej Ofis Gay.Öğrenciye Kiralık Onur Mh Full Eşyalı  Giriş Kat Daire,"Balçova, Onur Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/6/0/8/3/2/4/1710851724060-42380699.jpg,,izmir,balcova,onur,1,1,85,28,0,19000
24,15000,28-03-2024,Kiralık Daire,3 +                        1,125 m²,20                       Yaşında,3. Kat,Finalim Emlak'tan Şehır Hastane Yakını Askerlik Şb Karşısı Daire,"Bayraklı, Osmangazi Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/0/5/3/8/9/3/afd74b53-44a3-4353-88a0-7faf4236cfbc.jpg,,izmir,bayrakli,osmangazi,3,1,125,20,3,15000
19,16500,13-04-2024,Kiralık Daire,2 +                        1,120 m²,14                       Yaşında,0. Kat,Buca Laleli Onat Caddesı Yakini 2+1 Dubleks Müstakil Bahçeli Full Esyalı Kıralık Daıre,"Buca, Laleli Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/5/6/6/4/2/4/1712391663981-42466550.jpg,,izmir,buca,laleli,2,1,120,14,0,16500
11,22500,21-03-2024,Kiralık Daire,2 +                        1,80 m²,25                       Yaşında,5. Kat,Güzelbahçe Yalı Da Kiralık 2+1 Daire,"Güzelbahçe, Yalı Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/7/9/8/3/2/4/1711009865829-42389779.jpg,,izmir,guzelbahce,yali,2,1,80,25,5,22500
26,20000,14-04-2024,Kiralık Daire,2 +                        1,120 m²,35                       Yaşında,0. Kat,"Metroya Yakın, Eşyalı, Doğalgazlı, Bahçeli, Full Yapılı Kiralık Daire","Balçova, Eğitim Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/8/5/8/4/2/4/1713083298159-42485863.jpg,,izmir,balcova,egitim,2,1,120,35,0,20000
30,29500,29-02-2024,Kiralık Daire,3 +                        1,120 m²,40                       Yaşında,2. Kat,F.Altay Meydan İstinyepark Karşısı 3+1 Eşyalı Bakımlı 2.Arakat,"Konak, Mehmet Ali Akman Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/evin-emlak-emre-62166,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/9/8/5/9/1/4/53f032b9-3be1-4fec-9351-56a38461673e.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/6/1/2/6/0/a8f0f4fd-b604-4f49-a647-2f37f7983ca4.jpg,izmir,konak,mehmet_ali_akman,3,1,120,40,2,29500
30,20000,15-03-2024,Kiralık Daire,3 +                        1,130 m²,25                       Yaşında,3. Kat,Bayraklı Mustafa Kemal Lisesi Yakını Doğalgazlı Ara Kat Daire,"Bayraklı, Manavkuyu Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/5/2/7/6/1/4/2c509f98-a473-4635-9bc7-161ab9bdc98f.jpg,,izmir,bayrakli,manavkuyu,3,1,130,25,3,20000
17,13000,08-04-2024,Kiralık Daire,3 +                        1,100 m²,31                       Yaşında,-1. Kat,İzmir Atatürk Araştırma Hastanesi Yakını Kiralık Daire.,"Karabağlar, Vatan Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/epa-izmir-hatay-temsilciligi-48991,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/3/6/7/4/2/4/e161b40b-5926-49d5-b27b-4d2cc1c24c71.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/9/9/8/4/0/646a2beb-4fda-477a-acb9-2162ded39307.jpg,izmir,karabaglar,vatan,3,1,100,31,-1,13000
10,12500,05-04-2024,Kiralık Daire,3 +                        1,155 m²,11                       Yaşında,4. Kat,Torbalı  Muratbey Mahallesinde Koruluk Bölgesine Yakın Doğalgaz Kombi Isıtma Sistemine Sahip 3+1,"Torbalı, Muratbey Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/7/5/8/2/2/4/02ebff69-52af-4dd7-9a66-abb117b31824.jpg,,izmir,torbali,muratbey,3,1,155,11,4,12500
16,15750,06-04-2024,Kiralık Daire,3 +                        1,135 m²,20                       Yaşında,1. Kat,Karabağlar Devrim Mah.Doğalgazlı Full Eşyalı 3+1 Kiralık Daire,"Karabağlar, Devrim Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/3/1/3/3/2/4/1710005169326-42331390.jpg,,izmir,karabaglar,devrim,3,1,135,20,1,15750
18,15000,18-03-2024,Kiralık Daire,3 +                        1,110 m²,31                       Yaşında,2. Kat,Bahçelievler Üçyol Metroya Yakın 3+1 Kiralık Daire,"Karabağlar, Bahçelievler Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/3/6/7/3/2/4/230d0681-7961-48f2-8600-a64fba7e7e68.jpeg,,izmir,karabaglar,bahcelievler,3,1,110,31,2,15000
25,17000,16-04-2024,Kiralık Daire,2 +                        1,90 m²,5                       Yaşında,2. Kat,İzmir Urla Kiralık Daire,"Urla, Yelaltı Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/1/6/5/4/2/4/7c1c908a-6f74-4157-a28c-a9f14c505045.jpeg,,izmir,urla,yelalti,2,1,90,5,2,17000
25,10000,01-04-2024,Kiralık Daire,3 +                        1,95 m²,35                       Yaşında,3. Kat,Aktifler'den Gaziemir Aktepe'de Eşyalı/eşyasız Kiralık Konut 3+1,"Gaziemir, Emrez Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/9/3/4/4/2/4/dd093199-60a9-45bd-9bd6-1eef11253755.jpg,,izmir,gaziemir,emrez,3,1,95,35,3,10000
7,12000,12-04-2024,Kiralık Daire,1 +                        1,55 m²,4                       Yaşında,2. Kat,Goldia Yapı Gayrimenkul'den Kampüs Yakını 1+1 Eşyalı,"Buca, Kuruçeşme Mahallesi",,,,izmir,buca,kurucesme,1,1,55,4,2,12000
29,40000,29-02-2024,Kiralık Daire,4 +                        1,200 m²,30                       Yaşında,1. Kat,"Alsancak Mimar Sinan Mahallesinde 4+1, 2 Banyolu Fuar Manzaralı Masrafsız Kiralık Daire","Konak, Mimar Sinan Mahallesi",,,,izmir,konak,mimar_sinan,4,1,200,30,1,40000
22,21750,29-03-2024,Kiralık Daire,3 +                        1,140 m²,25                       Yaşında,1. Kat,"Rüştü Şardağ Cd. Yakını, Yeni Tadilatlı, 3+1, Arakat","Karşıyaka, Bahçelievler Mahallesi",,,,izmir,karsiyaka,bahcelievler,3,1,140,25,1,21750
22,12000,02-04-2024,Kiralık Daire,1 +                        1,50 m²,4                       Yaşında,2. Kat,Gündoğan Emlaktan Buca Sınav Koleji Yanında Temiz Eşyalı1+1daire,"Buca, Yıldız Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/6/3/1/2/2/4/ed14261d-ab54-4267-b9ee-2cc8c87873c5.jpeg,,izmir,buca,yildiz,1,1,50,4,2,12000
30,12000,01-04-2024,Kiralık Daire,2 +                        1,63 m²,3                       Yaşında,1. Kat,Üzümcü Okulu Yakını 2+1 63m2 Doğalgazlı 3yaşında Kiralık Daire,"Karabağlar, Gülyaka Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ogretmen-emlak-23746,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/6/6/6/1/2/4/d8c04fd8-dd32-4475-bb9a-76e08a6963d0.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/4/7/3/2/0/404b3208-931c-4599-b3ba-7cb5088f0c16.jpg,izmir,karabaglar,gulyaka,2,1,63,3,1,12000
44,25000,03-03-2024,Kiralık Daire,3 +                        1,135 m²,25                       Yaşında,3. Kat,Karşıyaka Fikri Altay Da Park Manzaralı Kiralık 3+1 Daire,"Karşıyaka, Fikri Altay Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/6/6/9/2/2/4/1709408818389-42296618.jpg,,izmir,karsiyaka,fikri_altay,3,1,135,25,3,25000
40,22000,03-04-2024,Kiralık Daire,3 +                        1,120 m²,30                       Yaşında,3. Kat,Gaziemir Sevgi Mah. Emlak Konut 2 Nci Etaplarda Kiralık 3+1 Daire.,"Gaziemir, Sevgi Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/9/4/8/2/2/4/206301bc-bbd4-48cd-a29d-f50f695d8042.jpg,,izmir,gaziemir,sevgi,3,1,120,30,3,22000
36,25500,26-03-2024,Kiralık Daire,2 +                        1,80 m²,35                       Yaşında,5. Kat,Güzelbahçe'de Plaja Yürüme Mesafesinde Havuzlu Sitede 2+1 Esyalı Kiralık Daire,"Güzelbahçe, Siteler Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/via-gayrimenkul-141625,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/6/8/7/2/2/4/1709123454354-42278641.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/2/6/1/4/1/0e30979a-dcec-452a-b330-d63576b18782.jpg,izmir,guzelbahce,siteler,2,1,80,35,5,25500
40,25000,01-04-2024,Kiralık Daire,3 +                        1,120 m²,28                       Yaşında,1. Kat,Karşıyaka Aksoy Mahallesinde Kiralık Daire,"Karşıyaka, Aksoy Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/koyculer-gayrimenkul-limited-2186,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/4/3/7/2/2/4/b4f39046-05e0-402d-b353-1a6c996ee05c.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/8/1/2/0/0/5dd54d82-40a8-4053-b1d2-b37f691b512a.jpg,izmir,karsiyaka,aksoy,3,1,120,28,1,25000
39,21000,25-02-2024,Kiralık Daire,3 +                        1,120 m²,40                       Yaşında,6. Kat,İnönü Cad. Hıfzıssıhha Meydan Yakını Full Tadilatlı 3+1 Arakat,"Konak, Güzelyalı Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/2/3/6/2/2/4/caacc85b-545c-435e-a06d-a7710ec6ffc7.jpg,,izmir,konak,guzelyali,3,1,120,40,6,21000
25,10000,24-02-2024,Kiralık Daire,1 +                        1,55 m²,1                       Yaşında,0. Kat,Çandarlı Merkeze Yakın Kiralık 1+1 Daire,"Dikili, Çandarlı Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-su-gayrimenkul-142204,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/4/7/5/2/2/4/4a06727a-b613-4f5a-b5aa-3f61efc96d65.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/0/2/2/4/1/95e84adb-75ce-4bb5-8cf6-821edd2a5e02.jpg,izmir,dikili,candarli,1,1,55,1,0,10000
30,12000,04-04-2024,Kiralık Daire,3 +                        1,148 m²,16                       Yaşında,3. Kat,Cennetoğlu Mahallesinde Ara Kat 3+1 Kiralık Daire,"Karabağlar, Cennetoğlu Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-pasha-140180,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/6/1/3/2/2/4/92b35607-8405-426b-9d03-7aeb530e0fe0.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/8/1/0/4/1/7f582be0-e912-4e28-a7f0-d4ff3eccb284.jpg,izmir,karabaglar,cennetoglu,3,1,148,16,3,12000
18,10500,11-03-2024,Kiralık Daire,2 +                        1,65 m²,0 Yaşında,1. Kat,Menemen Seyrekte Kiralık Sıfır 2+1 Daire,"Menemen, İnönü Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwellbanker-style-141649,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/3/2/2/1/2/4/1706526859-832543-42122385.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/4/6/1/4/1/8401cb6c-59d3-40a0-82ff-5a9091cf54a5.jpg,izmir,menemen,inonu,2,1,65,0,1,10500
18,10000,01-04-2024,Kiralık Daire,3 +                        1,120 m²,11                       Yaşında,0. Kat,Kısmet Emlaktan Sarnıç Hürriyet Mah 3+1doğal Gazlı Kiralık Daire,"Gaziemir, Hürriyet Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/7/1/2/9/1/4/1411c7b3-17ba-4d69-9658-9b480139a674.jpeg,,izmir,gaziemir,hurriyet,3,1,120,11,0,10000
4,12000,14-04-2024,Kiralık Daire,3 +                        1,130 m²,10                       Yaşında,3. Kat,3+1 Asarlık Kiralık Daire,"Menemen, Irmak Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/6/4/8/4/2/4/1713030543-987136-42484691.jpeg,,izmir,menemen,irmak,3,1,130,10,3,12000
24,18000,30-03-2024,Kiralık Daire,3 +                        1,125 m²,26                       Yaşında,2. Kat,3+1 Önü Açık 3 Cephe Doğalgazlı Ara Kat Kiralık Daire,"Karşıyaka, Şemikler Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/1/4/3/4/2/4/61012413-e2d0-4d80-b4de-1105d5663295.jpeg,,izmir,karsiyaka,semikler,3,1,125,26,2,18000
14,25000,01-04-2024,Kiralık Daire,2 +                        1,100 m²,26                       Yaşında,3. Kat,Fırsat Alsancak Da Dünya Göz Hastanesi Yakını Otoparklı Möbilyalı 2+1 Harika Daire,"Konak, Mimar Sinan Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/4/4/0/2/2/4/1707908576250-42204419.jpg,,izmir,konak,mimar_sinan,2,1,100,26,3,25000
13,20000,02-04-2024,Kiralık Daire,2 +                        1,65 m²,25                       Yaşında,5. Kat,Sezonluk  Kiralık  - Eski Foça Çarşı İçinde 2+1 Eşyalı Daire,"Foça, Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/startkey-1872-gayrimenkul-141619,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/1/2/7/2/2/4/e3b217e9-06f5-4684-9b7c-065069b1dce2.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/6/1/4/1/2040b5a6-c4ac-4ce3-b35b-969f7f261962.jpg,izmir,foca,ataturk,2,1,65,25,5,20000
9,25000,10-04-2024,Kiralık Villa,3 +                        1,140 m²,5                       Yaşında,0. Kat,Yalı Mahallesınde Eşyasız Yıllık Kiralık,"Çeşme, Yalı Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/loyaltim-gayrimenkul-144295,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/2/9/7/4/2/4/e479f32b-4466-47a5-b18d-82b4a7437166.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/2/4/4/1/e9ff0a40-8e5b-42ec-aa29-9be09f4b013c.jpg,izmir,cesme,yali,3,1,140,5,0,25000
21,15000,28-03-2024,Kiralık Daire,3 +                        1,120 m²,25                       Yaşında,1. Kat,İzmir Bornova İnönü Mah. Kiralık 3+1 Kombili,"Bornova, İnönü Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/1/5/9/2/2/4/f29b435c-78bf-4507-8bbb-7507ca17f079.jpg,,izmir,bornova,inonu,3,1,120,25,1,15000
30,16500,03-04-2024,Kiralık Daire,2 +                        1,35 m²,30                       Yaşında,2. Kat,Güven Mh. Şirinyer Merkezde 2+1 Çift Banyolu Ful Eşyalı Kiralık Daire,"Buca, Güven Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/5/4/2/0/3922f0dd-473c-43e4-b321-1b243510615a.jpg,,izmir,buca,guven,2,1,35,30,2,16500
